page_url,source,followers,date,time,time_zone,post_type,interactions,post_message,post_link
Facebook.com/Blacktivists,Blacktivist,41257,2016-02-22,10:00:00,GMT-0500,Facebook,3667,"George Michael Zimmerman who is well known for the shooting of unarmed Trayvon Martin on February 26, 2012, in Sanford, Florida was arrested six times. He has six mugshots. But Trayvon Martin was the “thug”? Excuse me?",https://www.facebook.com/blacktivists/posts/221829358160168
Facebook.com/Blacktivists,Blacktivist,200351,2016-11-18,09:10:00,GMT-0500,Facebook,3663,"VIDEO SHOWS HALF-DOZEN COPS PUMMEL MAN AS THEIR K9 TEARS HIM APART Recently a graphic and very disturbing video has surfaced on the social media showing multiple El Centro law enforcement officers beating a black man while their K9 tore into his body. Elizardo Saenz, 23, is seen beating with batons by cops while the K9 tearing into his flesh. The bystander who was recording the incident pleaded with them to stop, but cops continued the attack. According to the ECPD, police officers responded to a report of a stolen vehicle in the 1200 Block of N. 18th St. the vehicle was described as a black Volkswagen. A few hours later, police officers received again a call from a family member who spotted the stolen vehicle. When police officers arrived on the scene, they attempted to pull the vehicle over. Cops followed the car till it hit the curb and stopped on the sidewalk where it was disabled. The driver Elizardo Saenz, then fled on foot. When police caught him, they beat the man down and let the police dog bite him. Then Saenz was arrested and booked into the Imperial County Jail on charges of stolen property. Luckily for Saenz, the beating was captured on video. The video clearly shows us the real treatment of black people by police in America. The video is indicative of a major problem- police officers are taking their aggression on suspects. Justice? I don`t think so. There is no justice in America especially for black people. There is Just Us: lawyers, cops. judges. government and the rest of ""elite.""",https://www.facebook.com/blacktivists/posts/363899600619809
Facebook.com/Blacktivists,Blacktivist,107180,2016-07-22,12:30:00,GMT-0400,Facebook,3659,"No excuses for this. #BlackLivesMatter",https://www.facebook.com/blacktivists/posts/300919873584449
Facebook.com/Blacktivists,Blacktivist,41818,2016-02-26,10:00:00,GMT-0500,Facebook,3649,"Some people think that a particular style of dress seems to be a motive behind why some officers and “watchmen” police kill unarmed black men. Is it true? Should black men wear suits to avoid police brutality? The answer is no. Malcolm X and Dr. Martin were killed wearing suits, not hoodies and pants. Police-killers don`t care about your style of dress. They look at the color of your skin before pulling the trigger.",https://www.facebook.com/blacktivists/posts/223564067986697
Facebook.com/Blacktivists,Blacktivist,58995,2016-04-29,09:00:00,GMT-0400,Facebook,3634,The problems that we are trying to address are being ignored by the government officials.,https://www.facebook.com/blacktivists/posts/260820854261018
Facebook.com/Blacktivists,Blacktivist,91014,2016-06-25,15:00:00,GMT-0400,Facebook,3633,It`s better to die that to be a beaten slave for life! Fight till an end,https://www.facebook.com/blacktivists/posts/287994371543666
Facebook.com/Blacktivists,Blacktivist,65304,2016-05-13,15:00:00,GMT-0400,Facebook,3623,It`s impossible to admit to murder when those ones who investigate are the same ones who did it.,https://www.facebook.com/blacktivists/posts/267844326892004
Facebook.com/Blacktivists,Blacktivist,136207,2016-08-08,11:00:00,GMT-0400,Facebook,3621,Cops are always justified in using force against black people.,https://www.facebook.com/blacktivists/posts/309047606105009
Facebook.com/Blacktivists,Blacktivist,41818,2016-02-25,10:46:21,GMT-0500,Facebook,3588,A young child drew a picture based on how he sees the life of Black American. Any questions?,https://www.facebook.com/blacktivists/posts/223258858017218
Facebook.com/Blacktivists,Blacktivist,149318,2016-08-20,15:00:01,GMT-0400,Facebook,3569,The discussion of reparations for black slavery is not over.,https://www.facebook.com/blacktivists/posts/314499915559778
Facebook.com/Blacktivists,Blacktivist,141928,2016-08-12,13:00:01,GMT-0400,Facebook,3567,"Negus: a king, ruler, emperor in the Ethiopian language.",https://www.facebook.com/blacktivists/posts/311169355892834
Facebook.com/Blacktivists,Blacktivist,30784,2016-02-05,10:48:00,GMT-0500,Facebook,3561,"Black American Holocaust Slavery was vile, horrific and it was disgusting part of the history. Don`t let our struggles to return to the day of our lives. Don`t lose yourself, - fight against racism, fight for equality that has always had revolutionary potential. Remember, we are not going back!",https://www.facebook.com/blacktivists/posts/213859815623789
Facebook.com/Blacktivists,Blacktivist,59535,2016-05-03,16:55:00,GMT-0400,Facebook,3559,In Amerikkka it`s like if u ain't white u ain't right. It`s our duty to change this direction.,https://www.facebook.com/blacktivists/posts/260235574319546
Facebook.com/Blacktivists,Blacktivist,53006,2016-03-29,11:03:21,GMT-0400,Facebook,3551,“Black Lives Matter” is not a response to all whites. It`s a response to police killings of black people and getting away with it.,https://www.facebook.com/blacktivists/posts/243018826041221
Facebook.com/Blacktivists,Blacktivist,73673,2016-05-30,14:00:00,GMT-0400,Facebook,3545,"Your ancestors suffered, they got you here. Now do them proud.",https://www.facebook.com/blacktivists/posts/272359386440498
Facebook.com/Blacktivists,Blacktivist,276005,2017-03-28,15:00:00,GMT-0400,Facebook,3526,Help find our girls that no one really cares about. We all know that it will never get enough attention because they are black. Please help it go viral.,https://www.facebook.com/blacktivists/posts/426811070995328
Facebook.com/Blacktivists,Blacktivist,0,2015-11-26,08:18:31,GMT-0500,Facebook,3524,"ISIS is no worse than the KKK. American society believe that terrorist organization like ISIS is responsible for the deaths of thousands of innocent people but we forgot that the KKK was terrorizing America decades before Islamic States appeared. For 73 years, the Klan lynched about 54 people per year and it`s still legal.",https://www.facebook.com/blacktivists/posts/183049312038173
Facebook.com/Blacktivists,Blacktivist,355464,2017-06-27,16:00:00,GMT-0400,Facebook,3519,repost @kollegekidd,https://www.facebook.com/blacktivists/posts/473772829632485
Facebook.com/Blacktivists,Blacktivist,87716,2016-06-21,11:00:00,GMT-0400,Facebook,3516,We should not expect to be protected by the same hands that oppressed us,https://www.facebook.com/blacktivists/posts/286474698362300
Facebook.com/Blacktivists,Blacktivist,140605,2016-08-11,11:00:00,GMT-0400,Facebook,3499,"In 1849, Harriet Tubman, who dedicated her life to freedom, repeatedly risked her life to guide nearly hundreds of slaves to new lives of freedom along the Underground Railroad where enslaved people could stay on their journey north to freedom.",https://www.facebook.com/blacktivists/posts/310675945942175
Facebook.com/Blacktivists,Blacktivist,80791,2016-06-10,10:00:00,GMT-0400,Facebook,3478,How much does police brutality cost taxpayers? How much does it cost to kill us?,https://www.facebook.com/blacktivists/posts/272452643097839
Facebook.com/Blacktivists,Blacktivist,91572,2016-06-27,09:00:00,GMT-0400,Facebook,3477,"The KKK employed violence to obtain their objectives, in fact, this racial hate group was committed to maintain the status of white supremacy and suppress the activities of people of color. In contrast, the Black Panthers` goal was to elevate the oppressed black Americans and overthrow the racist political system.",https://www.facebook.com/blacktivists/posts/289407251402378
Facebook.com/Blacktivists,Blacktivist,367708,2017-07-10,10:00:00,GMT-0400,Facebook,3473,"WATCH: 9-YEAR-OLD BLACK BOY HANDCUFFED, AND THEN THROWN IN POLICE CRUISER FOR PLAYING WITH TOY GUN A video posted on social media was shared tens of thousands of times recently and prompted the Spartanburg police department to release body cam video of the same incident that happened on June 29. In the video, a 9-year-old boy can be seen placed in handcuffs and then placed in a police cruiser for throwing rocks and playing with a toy gun. On June 29, police arrived at the scene after a neighbor called about some children throwing rocks and playing with a toy gun. The caller told dispatchers that one of the children with the orange-tipped toy gun shot her son the buttocks. The choking video has sparked outrage of the viewers. The Spartanburg police department was flooded with angry calls. Does policing policy include pulling out guns on and handcuffing small children for playing with a toy gun? This incident reminds us of a Tamir Rice’s incident. Rice was fatally shot by cops for the action as the 9-year-old boy in the video above. Luckily, this cop chose not to kill the boy. The cop who handcuffed the child and placed him in a police cruiser deserves scrutiny for his choice to do that to an innocent little boy. (truncated)",https://www.facebook.com/blacktivists/posts/481255685550866
Facebook.com/Blacktivists,Blacktivist,152874,2016-08-27,09:00:00,GMT-0400,Facebook,3473,We are always presumed guilty unless we have the money for high-paid attorneys to prove us innocent.,https://www.facebook.com/blacktivists/posts/315954702080966
Facebook.com/Blacktivists,Blacktivist,16352,2016-01-01,08:00:01,GMT-0500,Facebook,3434,Believe it or not. This is how American police treat black men.,https://www.facebook.com/blacktivists/posts/197526993923738
Facebook.com/Blacktivists,Blacktivist,125432,2016-07-29,11:00:00,GMT-0400,Facebook,3432,"Do not forget what Malcolm X said: “If you are born in America with a black skin, you are born in prison.”",https://www.facebook.com/blacktivists/posts/304246536585116
Facebook.com/Blacktivists,Blacktivist,41653,2016-02-24,15:00:00,GMT-0500,Facebook,3425,"Truth hurts, isn`t?",https://www.facebook.com/blacktivists/posts/222707168072387
Facebook.com/Blacktivists,Blacktivist,60922,2016-05-08,11:00:00,GMT-0400,Facebook,3423,"Aiyana Jones was only a baby when Officer Joseph Weekley killed her by a single bullet to the head, in Detroit in May 2010. In America, the war comes home with a state-sanctioned violence.",https://www.facebook.com/blacktivists/posts/263947360615034
Facebook.com/Blacktivists,Blacktivist,75959,2016-06-03,10:38:00,GMT-0400,Facebook,3417,"If you're convinced the cult of hooded men and women proclaiming the chant of ""white power"" around flaming crosses, is a relic of history, think again. The Klans throughout the country are enjoying a mini-revival with new recruits, including kids, applying to join the cult. The overall number of members of the KKK is almost 6500. The Klan has been targeting younger members in a bid to keep growing... That's not a fiction. This is fact. Open your eyes and stay woke!",https://www.facebook.com/blacktivists/posts/278499299159840
Facebook.com/Blacktivists,Blacktivist,100834,2016-07-11,11:00:00,GMT-0400,Facebook,3415,"Today, KKK wear suits and blue uniform with a license to kill.",https://www.facebook.com/blacktivists/posts/295510680792035
Facebook.com/Blacktivists,Blacktivist,51349,2016-03-24,13:00:00,GMT-0400,Facebook,3412,The black brother is so Brainwashed that he may reject the truth when he first hears it.,https://www.facebook.com/blacktivists/posts/238329096510194
Facebook.com/Blacktivists,Blacktivist,97873,2016-07-06,15:00:00,GMT-0400,Facebook,3411,Teach your children it`s wonderful that there are so many shades of black skin.,https://www.facebook.com/blacktivists/posts/293326361010467
Facebook.com/Blacktivists,Blacktivist,90385,2016-06-24,15:00:00,GMT-0400,Facebook,3408,America has always been fascinated with death. For years the U.S. government allowed racist white lynch mobs to murder our ancestors for practically nothing.,https://www.facebook.com/blacktivists/posts/287994048210365
Facebook.com/Blacktivists,Blacktivist,105552,2016-07-19,15:00:00,GMT-0400,Facebook,3402,"Did you know black officers were not allowed to carry weapons, and they were only assigned to black neighborhoods? Moreover, if a black police officer wanted to arrest a white suspect he had to ask him to wait while a white police officer was called in to take a suspect into custody.",https://www.facebook.com/blacktivists/posts/299338703742566
Facebook.com/Blacktivists,Blacktivist,202013,2016-11-24,09:00:00,GMT-0500,Facebook,3392,"KENTUCKY HIGH SCHOOL BANS DREADLOCKS, CORNROLLS, AND TWISTS The students of Kentucky High School were unhappy with new school regulations that ban natural Black hairstyles. The new dress code includes several policies that only call attention to African-American hair. For instance, according to the new school policies, hair styles that are attention-getting will not be allowed, the school will accept only hair no longer than the top of the shirt collar (for males,) and afros no more than 2 inches in length. The school restricted dreadlocks, cornrolls, twists, Mohawks, and jewelry in the hair, braids (for males). After the school announced about the new regulation, African-American students felt disrespected when the saw the rule against dreadlocks, twists, and cornrolls. In other words, black students won`t be able to express their culture and heritage. Now the questions are: why the school is more focused on natural hairstyles than on education? Why the school outlined mostly African-America hairstyles? What if this is another form of institutional racism? It`s not surprising that school policies impact black students. When black hair is against the rules come as no surprise, either. It`s time to admit, black culture and history are the targets of this outrageous new policy that bans and black hairstyles and blackness itself.",https://www.facebook.com/blacktivists/posts/366876353655467
Facebook.com/Blacktivists,Blacktivist,126321,2016-07-30,19:00:00,GMT-0400,Facebook,3392,"FLORIDA FIRED FOR ASSAULTING BLACK WOMAN AND FALSIFYING A REPORT A Pinellas County, Florida police officer has been fired for using excessive force against a Black woman and falsifying a report. On March 25, Pinellas County deputy Wayne Wagner, 28, pulled over a black motorist and his passenger 26-year-old Paige Taylor at a Mobil gas station. The encounter began after Wagner arrested the driver for driving with a suspended license. But the real struggle started after Wagner ordered Taylor to get out of the car. Paige Taylor exited the car from the driver`s side and took back her driving license. The driver, Gage Moore, 25, switched seats with her because he was driving with a suspended license. According to officer Wagner`s report, Taylor snatched her license and shoved him in the chest. However, the video footage showed that to be a lie. The video shows Wagner slamming Taylor into the truck and then to the ground before arresting her for battery and resisting with violence. After investigators determined that Wagner used excessive force as seen in surveillance footage, Wagner was relieved of duty. Today, when there is no justice for black people, that seems better than nothing. Yes, Black America doesn`t expect police officers to be convicted even with the cameras catching the violent incidents.",https://www.facebook.com/blacktivists/posts/304791633197273
Facebook.com/Blacktivists,Blacktivist,61414,2016-05-09,13:00:00,GMT-0400,Facebook,3382,It`s so ironic when our society does not like black people as it much as it loves black culture.,https://www.facebook.com/blacktivists/posts/263541150655655
Facebook.com/Blacktivists,Blacktivist,56658,2016-04-19,13:00:00,GMT-0400,Facebook,3369,"#MichaelBrown stirred us up #TrayvonMartin confirmed injustice #TamirRice touched out hearts #FreddieGray radicalized us R.I.P Freddie Gray One year ago today, Freddie Gray died at the hands of police officers.",https://www.facebook.com/blacktivists/posts/255123298164107
Facebook.com/Blacktivists,Blacktivist,104023,2016-07-16,10:00:00,GMT-0400,Facebook,3366,We live in a country that makes us wish that our sons don`t exist because it will never be safe for them to live in America.,https://www.facebook.com/blacktivists/posts/295514287458341
Facebook.com/Blacktivists,Blacktivist,50793,2016-03-22,11:30:00,GMT-0400,Facebook,3340,"Maybe the criminal justice system, from start to finish, is seriously racist? What if the government is blind and deaf?",https://www.facebook.com/blacktivists/posts/236876383322132
Facebook.com/Blacktivists,Blacktivist,306013,2017-05-01,09:00:00,GMT-0400,Facebook,3327,"The officer behind the suspect was in a position to handcuff him. However, the officer in front decided to use K9 as a weapon. Was it excessive force or not? What do you think?",https://www.facebook.com/blacktivists/posts/444894219187013
Facebook.com/Blacktivists,Blacktivist,158763,2016-09-06,09:00:01,GMT-0400,Facebook,3325,Cops shoot a black guy. Nobody pays attention. We march against police brutality. The media call us criminals. We sit down during a national anthem. They call us enemies. We speak up about police misconduct. The government ignores us.,https://www.facebook.com/blacktivists/posts/323435494666220
Facebook.com/Blacktivists,Blacktivist,107180,2016-07-22,10:00:00,GMT-0400,Facebook,3325,"TEXAS POLICE OFFICER SLAMS BLACK TEACHER TO THE GROUND TWICE DURING ARREST Official are investigating an Austin police officers` violent arrest of a black elementary school teacher who was thrown to the ground during a traffic stop for speeding. The incident was caught on video. The encounter escalated when one of the police officers asked Breaion King to get out of the car. She didn`t immediately get out of the car, and he started pulling her out. A dashcam video of the incident published by the Austin American-Statesman showed white Officer Bryan Richter slamming 26-year-old black teacher Breaion King to the ground twice for speeding. Another video footage showed the conversation about race between another white officer and a teacher. The officer asked King, “Why are so many people afraid of black people?” When the teacher replied that she doesn`t know, the officer said “I can give you a really good idea why it might be that way: violent tendencies.” Both police officers were removed from the streets as the police department conducts an internal review. If that was a white woman, would he have slammed her on the ground? No, he absolutely wouldn`t. White people do not understand what it feels like to be in our shoes. No matter who are you, as long as you are black, you will be stopped. searched and violently arrested by police.",https://www.facebook.com/blacktivists/posts/300810006928769
Facebook.com/Blacktivists,Blacktivist,321362,2017-05-12,09:00:00,GMT-0400,Facebook,3321,As you can clearly see the man is NOT RESISTING. But it didn`t stop cops from beating him to the pulp.,https://www.facebook.com/blacktivists/posts/449857355357366
Facebook.com/Blacktivists,Blacktivist,82162,2016-06-13,11:00:00,GMT-0400,Facebook,3317,Be your brothers keeper,https://www.facebook.com/blacktivists/posts/272483193094784
Facebook.com/Blacktivists,Blacktivist,92181,2016-06-28,13:00:00,GMT-0400,Facebook,3314,There is a solid chance other killer-cops won`t face any form of punishments for their actions against black people in the future.,https://www.facebook.com/blacktivists/posts/289873651355738
Facebook.com/Blacktivists,Blacktivist,23353,2016-01-15,14:00:01,GMT-0500,Facebook,3299,"Aiyana Jones was only a baby when Officer Joseph Weekley killed her by a single bullet to the head, in Detroit in May 2010. In America, the war comes home with a state-sanctioned violence.",https://www.facebook.com/blacktivists/posts/204756053200832
Facebook.com/Blacktivists,Blacktivist,105143,2016-07-18,12:00:00,GMT-0400,Facebook,3298,"OFFICERS ATTACKED AUTISTIC HOMELESS MAN AFTER HE SCHOOLED THEM ON THE LAW REGARDING SERVICE DOGS Shocking video shows a homeless man named Redwood being assaulted by a half dozen cops for no apparent reason. In the video, Redwood attempts to explain to the police officers that his dog was actually a service dog. The officers did not believe the man, harassed and ticketed a disabled person with a service dog when Redwood tried to walk away from the cops. When the altercation between Redwood and police officer happened, Redwood`s muscles reacted to stress and locked up. Despite that, cops forcefully arrested him and charged him with “disturbing the peace,” “resisting arrest,” and “interfering with an officer.” This is how police violate Federal Laws by turning innocent people into criminals over nothing. Apparently, being homeless in America is illegal since the government reacts with force instead of aid. In fact. cops seem to forget that not every man on Earth is a threat.",https://www.facebook.com/blacktivists/posts/298890257120744
Facebook.com/Blacktivists,Blacktivist,21467,2016-01-12,08:00:01,GMT-0500,Facebook,3290,Sean Bell`s 22 year-old fiancée was at a bridal shower when her groom and the father of her two children was killed by police officers. Police are officer are too comfortable killing black men.,https://www.facebook.com/blacktivists/posts/203417740001330
Facebook.com/Blacktivists,Blacktivist,103202,2016-07-15,09:00:00,GMT-0400,Facebook,3281,"Black people continue to make up more than 30 percent of the people dying from police misconduct, though we make up only 13 percent of nation`s population.",https://www.facebook.com/blacktivists/posts/297366813939755
Facebook.com/Blacktivists,Blacktivist,35980,2016-02-15,15:00:01,GMT-0500,Facebook,3280,The worse threat every American citizen faces comes from his/her own government.,https://www.facebook.com/blacktivists/posts/218822328460871
Facebook.com/Blacktivists,Blacktivist,135173,2016-08-07,07:15:06,GMT-0400,Facebook,3271,It`s always based on an anonymous call that a black male or female walking with a handgun in his/her pocket.,https://www.facebook.com/blacktivists/posts/305699156439854
Facebook.com/Blacktivists,Blacktivist,130112,2016-08-02,11:00:00,GMT-0400,Facebook,3270,Stop this mess before it boils over. It`s unacceptable when prosecutors don`t press charges against a police officer who has committed a crime against the victim who posed no threat either to the officer or to bystanders.,https://www.facebook.com/blacktivists/posts/306129396396830
Facebook.com/Blacktivists,Blacktivist,150518,2016-08-22,13:00:01,GMT-0400,Facebook,3247,"The number of black men killed by police is less than the number of American soldiers killed in Afghanistan from 2001-2015. Most of those black men killed were unarmed, and shot while running away.",https://www.facebook.com/blacktivists/posts/315954512080985
Facebook.com/Blacktivists,Blacktivist,43691,2016-03-02,09:55:37,GMT-0500,Facebook,3232,Why is the KKK still a legal organization in the United States of America? How many politicians are in it?,https://www.facebook.com/blacktivists/posts/225854047757699
Facebook.com/Blacktivists,Blacktivist,60922,2016-05-08,10:00:00,GMT-0400,Facebook,3223,Maybe the criminal justice system from start to finish is seriously racist? What if the government is blind and deaf?,https://www.facebook.com/blacktivists/posts/263947087281728
Facebook.com/Blacktivists,Blacktivist,166547,2016-09-12,13:00:00,GMT-0400,Facebook,3212,What is the difference between blacks and whites? I `ll tell you. There are thousands of black lives ruined over a bag of weed and Brock Turner just did 3 months for rape.,https://www.facebook.com/blacktivists/posts/326598894349880
Facebook.com/Blacktivists,Blacktivist,141928,2016-08-12,15:00:00,GMT-0400,Facebook,3166,Police unfairly target and harass us because of our race and then they want us to respect them.,https://www.facebook.com/blacktivists/posts/311169935892776
Facebook.com/Blacktivists,Blacktivist,137492,2016-08-09,09:00:00,GMT-0400,Facebook,3142,The judicial system was NEVER setup to favor blacks in the first place just like 200 years ago,https://www.facebook.com/blacktivists/posts/309584229384680
Facebook.com/Blacktivists,Blacktivist,61414,2016-05-09,11:00:00,GMT-0400,Facebook,3142,"The period of slavery was stained with blood and the tears of African American people. Slave owners used stringent measures that made the slaves less productive, such as an amputation of body parts or even death. In this dark period of time, the slave owners desired to maximize a profitability of their investments. One of them was William Lynch who stumbled upon a solution. Lynch went about sowing the seeds of distrust as he decided to create an atmosphere of disunity among enslaved and to divide the community. Lynch put the tall black man against short one, the light-skinned one against the dark-skinned black man, the black male against the female in order to spread chaos among blacks. As a result, the slaves were not willing to trade their new life of ease for anything. This method for controlling slaves was named Willie Lynch Syndrome. Do you think the government still use this method on us today?",https://www.facebook.com/blacktivists/posts/263536957322741
Facebook.com/Blacktivists,Blacktivist,131369,2016-08-03,09:00:00,GMT-0400,Facebook,3110,"And white people actually brought their children to watch planned lynching of black children, so it was a form of twisted entertainment for them. I believe animals don`t change.",https://www.facebook.com/blacktivists/posts/306634679679635
Facebook.com/Blacktivists,Blacktivist,124410,2016-07-28,09:00:01,GMT-0400,Facebook,3105,Cops have to take responsibilities for their actions.,https://www.facebook.com/blacktivists/posts/303776859965417
Facebook.com/Blacktivists,Blacktivist,35166,2016-02-13,10:00:00,GMT-0500,Facebook,3070,The media doesn't like to show the truth....,https://www.facebook.com/blacktivists/posts/217625838580520
Facebook.com/Blacktivists,Blacktivist,145140,2016-08-15,15:00:00,GMT-0400,Facebook,3054,The cop who threw a disabled man on the ground should spend the rest of his life behind prison bars.,https://www.facebook.com/blacktivists/posts/312702845739485
Facebook.com/Blacktivists,Blacktivist,164618,2016-09-10,16:00:00,GMT-0400,Facebook,3036,A disturbing reality. No one wants to see people being killed by police. But we have no choice.,https://www.facebook.com/blacktivists/posts/325179207825182
Facebook.com/Blacktivists,Blacktivist,83481,2016-06-16,13:00:00,GMT-0400,Facebook,3021,There is a desperate need for criminal justice reform.,https://www.facebook.com/blacktivists/posts/284094325267004
Facebook.com/Blacktivists,Blacktivist,105937,2016-07-20,13:00:58,GMT-0400,Facebook,2985,It`s been over 50 years since Black Panthers required police officers to stop murdering black people. And nothing has changed since then.,https://www.facebook.com/blacktivists/posts/299793463697090
Facebook.com/Blacktivists,Blacktivist,106658,2016-07-21,15:00:00,GMT-0400,Facebook,2968,Thousands dead and few prosecuted. Only 4% of police officers have been charged for committing a crime on video.,https://www.facebook.com/blacktivists/posts/300282810314822
Facebook.com/Blacktivists,Blacktivist,368876,2017-07-14,14:00:00,GMT-0400,Facebook,2966,We don`t force you to fight our battles. We are just asking you to stop judging and criticizing our fight for justice.,https://www.facebook.com/blacktivists/posts/483488135327621
Facebook.com/Blacktivists,Blacktivist,120982,2016-07-26,13:00:00,GMT-0400,Facebook,2966,"INSANE! COPS PULVERIZED HANDCUFFED MAN OVER BAG OF ‘DOPE’. CROWD GOES CRAZY. In the video, recorded and posted by one of the witnesses, cops can be seen smashing the man’s head against the side of a pool after the 21-year-old had been handcuffed because he didn’t want them to carry him away for arrest. During the altercation, the police beat the man, smashed his head against the side of a pool and then threw him against the ground several times for having a bag of “dope.” The victim did not fight back and didn’t show signs of violence, but he was hurt by Philadelphia police officers who had no right to hurt anyone like that who was not fighting back against them. However, the witness Rivera believes, the victim was a homeless man who sleeps in a nearby park. She thinks the police were trying to get rid of homeless people in a park. Police hold our community at gunpoint every single day. Every other has been a victim of police brutality. There are so many of us who have been a victim of police violating our constitutional rights. It was never about to protect and serve us. It was always about police doing whatever they think is a right thing to do.",https://www.facebook.com/blacktivists/posts/303040336705736
Facebook.com/Blacktivists,Blacktivist,22705,2016-01-14,08:00:01,GMT-0500,Facebook,2963,"America`s forgotten terrorists such as KKK has used different acts of terrorism against Black Americans including lynching, murder, rape and arson. Unfortunately, the white supremacists are still working and carrying out cross burnings across the U.S.",https://www.facebook.com/blacktivists/posts/204286906581080
Facebook.com/Blacktivists,Blacktivist,84484,2016-06-17,14:00:00,GMT-0400,Facebook,2941,"COPS BEAT AN OLD DEAF MAN FOR 7 MINUTES BECAUSE HE DIDN`T RESPOND TO THEIR YELLING The Oklahoma Highway Patrol pulled Pearl Pearson over in the late evening on January 3, 2014. When Pearson stopped and rolled his window, an officer struck him in the face multiple times. Despite the fact that Pearl`s driving license indicates that he is deaf and on his car`s door there is a sign that a “Driver is deaf,” the cops beat a man for seven minutes. Officers Eric Foster and Kelton Hayes did not provide an interpreter to Pearl neither at the jail nor at the hospital, even though he requested one. He had no clue why he was pulled over and why the cops beat him. What was the reason to stop and beat an old deaf man? Why the police did not ask Pearson to show them his driving license that indicates that he is deaf? Why everybody ignored him at the hospital and jail? What really happened that day? Why these two officers have been only suspended with pay? After the incident, the troopers believed Pearson was reaching for a gun. However, the victim didn`t even resist arrest. He was trying to get his hands in front of him to let police know that he was deaf. Here we go again...cops used excessive force against a black deaf man. It seems like police use of excessive force by white officers against black men become too common and continue to persist.",https://www.facebook.com/blacktivists/posts/284667728542997
Facebook.com/Blacktivists,Blacktivist,150518,2016-08-22,16:55:00,GMT-0400,Facebook,2929,"Ryan Lochte's, 33, alleged robbery was reduced to “kids making a mistake,” but 12-year-old Tamir Rice was fully responsible for his death. Here is why it`s not racist to talk about white privilege.",https://www.facebook.com/blacktivists/posts/315955218747581
Facebook.com/Blacktivists,Blacktivist,59535,2016-05-03,15:00:00,GMT-0400,Facebook,2918,There are more black men in prison today than were enslaved in 1850. Let that sink your mind.,https://www.facebook.com/blacktivists/posts/260232057653231
Facebook.com/Blacktivists,Blacktivist,169584,2016-09-15,09:00:02,GMT-0400,Facebook,2914,"On this day, a bomb explodes during Sunday morning services in the 16th Street Baptist Church in Birmingham, Alabama, killing four young black schoolgirls. The church bombing was the third in Birmingham in 11 days. Fifteen sticks of dynamite were planted in the church basement, underneath what turned out to be the girl`s restroom. The bomb killed Cynthia Wesley, Carole Robertson and Addie Mae Collins–all 14 years old–and 11-year-old Denise McNair. KKK member, Robert Chambliss, was charged with murder and received a six-month jail sentence. Remember your history.",https://www.facebook.com/blacktivists/posts/328105640865872
Facebook.com/Blacktivists,Blacktivist,151921,2016-08-25,09:00:00,GMT-0400,Facebook,2858,Malcolm X warned us… Martin Luther King warned us… Muhammad Ali warned us… All of them warned us thaMalcolmt they are trying to exterminate the black man.,https://www.facebook.com/blacktivists/posts/317597448583358
Facebook.com/Blacktivists,Blacktivist,128856,2016-08-01,09:00:00,GMT-0400,Facebook,2791,"In America, the chances of getting killed or injured during police encounter are not the same across races. Black people are more likely to be stopped and arrested by the police. In the video below children help their black mother in a police stop.",https://www.facebook.com/blacktivists/posts/305691369773966
